max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy
11,sqrt,2,2,14,0.5725490196078431
11,sqrt,2,2,15,0.5882352941176471
11,sqrt,2,2,16,0.6078431372549019
11,sqrt,2,2,50,0.6313725490196078
11,sqrt,2,2,100,0.6196078431372549
11,sqrt,2,2,1000,0.6235294117647059
11,sqrt,2,5,1,0.5568627450980392
11,sqrt,2,5,2,0.5764705882352941
11,sqrt,2,5,3,0.5686274509803921
11,sqrt,2,5,4,0.615686274509804
11,sqrt,2,5,5,0.6039215686274509
11,sqrt,2,5,6,0.6235294117647059
11,sqrt,2,5,7,0.6392156862745098
11,sqrt,2,5,8,0.6039215686274509
11,sqrt,2,5,9,0.611764705882353
11,sqrt,2,5,10,0.6
11,sqrt,2,5,11,0.6039215686274509
11,sqrt,2,5,12,0.611764705882353
11,sqrt,2,5,13,0.6196078431372549
11,sqrt,2,5,14,0.611764705882353
11,sqrt,2,5,15,0.615686274509804
11,sqrt,2,5,16,0.6
11,sqrt,2,5,50,0.6313725490196078
11,sqrt,2,5,100,0.6235294117647059
11,sqrt,2,5,1000,0.6313725490196078
11,sqrt,2,10,1,0.592156862745098
11,sqrt,2,10,2,0.611764705882353
11,sqrt,2,10,3,0.611764705882353
11,sqrt,2,10,4,0.5529411764705883
11,sqrt,2,10,5,0.6274509803921569
11,sqrt,2,10,6,0.6
11,sqrt,2,10,7,0.592156862745098
11,sqrt,2,10,8,0.6431372549019608
11,sqrt,2,10,9,0.6352941176470588
11,sqrt,2,10,10,0.6196078431372549
11,sqrt,2,10,11,0.596078431372549
11,sqrt,2,10,12,0.6
11,sqrt,2,10,13,0.6039215686274509
11,sqrt,2,10,14,0.6078431372549019
11,sqrt,2,10,15,0.596078431372549
11,sqrt,2,10,16,0.611764705882353
11,sqrt,2,10,50,0.615686274509804
11,sqrt,2,10,100,0.6313725490196078
11,sqrt,2,10,1000,0.6352941176470588
11,sqrt,4,2,1,0.5647058823529412
11,sqrt,4,2,2,0.5450980392156862
11,sqrt,4,2,3,0.5803921568627451
11,sqrt,4,2,4,0.5882352941176471
11,sqrt,4,2,5,0.5647058823529412
11,sqrt,4,2,6,0.5843137254901961
11,sqrt,4,2,7,0.5803921568627451
11,sqrt,4,2,8,0.6078431372549019
11,sqrt,4,2,9,0.6274509803921569
11,sqrt,4,2,10,0.611764705882353
11,sqrt,4,2,11,0.615686274509804
11,sqrt,4,2,12,0.6274509803921569
11,sqrt,4,2,13,0.615686274509804
11,sqrt,4,2,14,0.6274509803921569
11,sqrt,4,2,15,0.615686274509804
11,sqrt,4,2,16,0.6313725490196078
11,sqrt,4,2,50,0.6274509803921569
11,sqrt,4,2,100,0.6274509803921569
11,sqrt,4,2,1000,0.6549019607843137
11,sqrt,4,5,1,0.5176470588235295
11,sqrt,4,5,2,0.5803921568627451
11,sqrt,4,5,3,0.6392156862745098
11,sqrt,4,5,4,0.5647058823529412
11,sqrt,4,5,5,0.6313725490196078
11,sqrt,4,5,6,0.5882352941176471
11,sqrt,4,5,7,0.5882352941176471
11,sqrt,4,5,8,0.5803921568627451
11,sqrt,4,5,9,0.6313725490196078
11,sqrt,4,5,10,0.5882352941176471
11,sqrt,4,5,11,0.6352941176470588
11,sqrt,4,5,12,0.5843137254901961
11,sqrt,4,5,13,0.6274509803921569
11,sqrt,4,5,14,0.611764705882353
11,sqrt,4,5,15,0.6666666666666666
11,sqrt,4,5,16,0.6235294117647059
11,sqrt,4,5,50,0.6235294117647059
11,sqrt,4,5,100,0.6313725490196078
11,sqrt,4,5,1000,0.6509803921568628
11,sqrt,4,10,1,0.5215686274509804
11,sqrt,4,10,2,0.611764705882353
11,sqrt,4,10,3,0.611764705882353
11,sqrt,4,10,4,0.5803921568627451
11,sqrt,4,10,5,0.615686274509804
11,sqrt,4,10,6,0.5882352941176471
11,sqrt,4,10,7,0.5686274509803921
11,sqrt,4,10,8,0.6039215686274509
11,sqrt,4,10,9,0.5882352941176471
11,sqrt,4,10,10,0.6470588235294118
11,sqrt,4,10,11,0.6549019607843137
11,sqrt,4,10,12,0.611764705882353
11,sqrt,4,10,13,0.596078431372549
11,sqrt,4,10,14,0.615686274509804
11,sqrt,4,10,15,0.611764705882353
11,sqrt,4,10,16,0.6274509803921569
11,sqrt,4,10,50,0.6509803921568628
11,sqrt,4,10,100,0.6352941176470588
11,sqrt,4,10,1000,0.6431372549019608
11,log2,1,2,1,0.5843137254901961
11,log2,1,2,2,0.5529411764705883
11,log2,1,2,3,0.592156862745098
11,log2,1,2,4,0.6078431372549019
11,log2,1,2,5,0.611764705882353
11,log2,1,2,6,0.596078431372549
11,log2,1,2,7,0.6039215686274509
11,log2,1,2,8,0.5803921568627451
11,log2,1,2,9,0.6274509803921569
11,log2,1,2,10,0.6
11,log2,1,2,11,0.6196078431372549
11,log2,1,2,12,0.6392156862745098
11,log2,1,2,13,0.6431372549019608
11,log2,1,2,14,0.611764705882353
11,log2,1,2,15,0.6
11,log2,1,2,16,0.6039215686274509
11,log2,1,2,50,0.6313725490196078
11,log2,1,2,100,0.615686274509804
11,log2,1,2,1000,0.6196078431372549
11,log2,1,5,1,0.6039215686274509
11,log2,1,5,2,0.6
11,log2,1,5,3,0.596078431372549
11,log2,1,5,4,0.5294117647058824
11,log2,1,5,5,0.615686274509804
11,log2,1,5,6,0.615686274509804
11,log2,1,5,7,0.5803921568627451
11,log2,1,5,8,0.615686274509804
11,log2,1,5,9,0.5882352941176471
11,log2,1,5,10,0.611764705882353
11,log2,1,5,11,0.6431372549019608
11,log2,1,5,12,0.592156862745098
11,log2,1,5,13,0.6313725490196078
11,log2,1,5,14,0.611764705882353
11,log2,1,5,15,0.5764705882352941
11,log2,1,5,16,0.6
11,log2,1,5,50,0.6039215686274509
11,log2,1,5,100,0.611764705882353
11,log2,1,5,1000,0.615686274509804
11,log2,1,10,1,0.5333333333333333
11,log2,1,10,2,0.5411764705882353
11,log2,1,10,3,0.5450980392156862
11,log2,1,10,4,0.611764705882353
11,log2,1,10,5,0.6274509803921569
11,log2,1,10,6,0.6078431372549019
11,log2,1,10,7,0.6549019607843137
11,log2,1,10,8,0.6274509803921569
11,log2,1,10,9,0.592156862745098
11,log2,1,10,10,0.6078431372549019
11,log2,1,10,11,0.6039215686274509
11,log2,1,10,12,0.615686274509804
11,log2,1,10,13,0.6392156862745098
11,log2,1,10,14,0.6196078431372549
11,log2,1,10,15,0.6039215686274509
11,log2,1,10,16,0.6313725490196078
11,log2,1,10,50,0.6039215686274509
11,log2,1,10,100,0.6274509803921569
11,log2,1,10,1000,0.6274509803921569
11,log2,2,2,1,0.5529411764705883
11,log2,2,2,2,0.5215686274509804
11,log2,2,2,3,0.5411764705882353
11,log2,2,2,4,0.5294117647058824
11,log2,2,2,5,0.615686274509804
11,log2,2,2,6,0.5529411764705883
11,log2,2,2,7,0.6274509803921569
11,log2,2,2,8,0.592156862745098
11,log2,2,2,9,0.611764705882353
11,log2,2,2,10,0.6431372549019608
11,log2,2,2,11,0.596078431372549
11,log2,2,2,12,0.6313725490196078
11,log2,2,2,13,0.6
11,log2,2,2,14,0.6078431372549019
11,log2,2,2,15,0.6
11,log2,2,2,16,0.5764705882352941
11,log2,2,2,50,0.611764705882353
11,log2,2,2,100,0.6431372549019608
11,log2,2,2,1000,0.6235294117647059
11,log2,2,5,1,0.5686274509803921
11,log2,2,5,2,0.5607843137254902
11,log2,2,5,3,0.596078431372549
11,log2,2,5,4,0.6509803921568628
11,log2,2,5,5,0.5647058823529412
11,log2,2,5,6,0.596078431372549
11,log2,2,5,7,0.6196078431372549
11,log2,2,5,8,0.615686274509804
11,log2,2,5,9,0.615686274509804
11,log2,2,5,10,0.596078431372549
11,log2,2,5,11,0.6039215686274509
11,log2,2,5,12,0.6
11,log2,2,5,13,0.6196078431372549
11,log2,2,5,14,0.5803921568627451
11,log2,2,5,15,0.611764705882353
11,log2,2,5,16,0.6078431372549019
11,log2,2,5,50,0.6235294117647059
11,log2,2,5,100,0.6392156862745098
11,log2,2,5,1000,0.6392156862745098
11,log2,2,10,1,0.5686274509803921
11,log2,2,10,2,0.5294117647058824
11,log2,2,10,3,0.6392156862745098
11,log2,2,10,4,0.6235294117647059
11,log2,2,10,5,0.6392156862745098
11,log2,2,10,6,0.6078431372549019
11,log2,2,10,7,0.6431372549019608
11,log2,2,10,8,0.6470588235294118
11,log2,2,10,9,0.596078431372549
11,log2,2,10,10,0.6470588235294118
11,log2,2,10,11,0.6
11,log2,2,10,12,0.6549019607843137
11,log2,2,10,13,0.6235294117647059
11,log2,2,10,14,0.596078431372549
11,log2,2,10,15,0.6274509803921569
11,log2,2,10,16,0.6431372549019608
11,log2,2,10,50,0.6039215686274509
11,log2,2,10,100,0.6392156862745098
11,log2,2,10,1000,0.6470588235294118
11,log2,4,2,1,0.6313725490196078
11,log2,4,2,2,0.5215686274509804
11,log2,4,2,3,0.6078431372549019
11,log2,4,2,4,0.6431372549019608
11,log2,4,2,5,0.6078431372549019
11,log2,4,2,6,0.5764705882352941
11,log2,4,2,7,0.615686274509804
11,log2,4,2,8,0.6431372549019608
11,log2,4,2,9,0.6352941176470588
11,log2,4,2,10,0.6235294117647059
11,log2,4,2,11,0.6313725490196078
11,log2,4,2,12,0.611764705882353
11,log2,4,2,13,0.6
11,log2,4,2,14,0.615686274509804
11,log2,4,2,15,0.6274509803921569
11,log2,4,2,16,0.611764705882353
11,log2,4,2,50,0.6274509803921569
11,log2,4,2,100,0.6235294117647059
11,log2,4,2,1000,0.6549019607843137
11,log2,4,5,1,0.5764705882352941
11,log2,4,5,2,0.615686274509804
11,log2,4,5,3,0.5450980392156862
11,log2,4,5,4,0.5764705882352941
11,log2,4,5,5,0.5568627450980392
11,log2,4,5,6,0.6235294117647059
11,log2,4,5,7,0.6196078431372549
11,log2,4,5,8,0.6078431372549019
11,log2,4,5,9,0.6235294117647059
11,log2,4,5,10,0.5882352941176471
11,log2,4,5,11,0.5764705882352941
11,log2,4,5,12,0.6039215686274509
11,log2,4,5,13,0.6431372549019608
11,log2,4,5,14,0.6392156862745098
11,log2,4,5,15,0.6196078431372549
11,log2,4,5,16,0.6274509803921569
11,log2,4,5,50,0.6235294117647059
11,log2,4,5,100,0.6509803921568628
11,log2,4,5,1000,0.6392156862745098
11,log2,4,10,1,0.5803921568627451
11,log2,4,10,2,0.5607843137254902
11,log2,4,10,3,0.5882352941176471
11,log2,4,10,4,0.6274509803921569
11,log2,4,10,5,0.5882352941176471
11,log2,4,10,6,0.6
11,log2,4,10,7,0.6431372549019608
11,log2,4,10,8,0.6078431372549019
11,log2,4,10,9,0.611764705882353
11,log2,4,10,10,0.592156862745098
11,log2,4,10,11,0.6509803921568628
11,log2,4,10,12,0.6196078431372549
11,log2,4,10,13,0.6235294117647059
11,log2,4,10,14,0.6470588235294118
11,log2,4,10,15,0.6352941176470588
11,log2,4,10,16,0.6392156862745098
11,log2,4,10,50,0.6313725490196078
11,log2,4,10,100,0.6196078431372549
11,log2,4,10,1000,0.6352941176470588
12,sqrt,1,2,1,0.5490196078431373
12,sqrt,1,2,2,0.5254901960784314
12,sqrt,1,2,3,0.6509803921568628
12,sqrt,1,2,4,0.592156862745098
12,sqrt,1,2,5,0.6078431372549019
12,sqrt,1,2,6,0.5803921568627451
12,sqrt,1,2,7,0.5215686274509804
12,sqrt,1,2,8,0.6235294117647059
12,sqrt,1,2,9,0.592156862745098
12,sqrt,1,2,10,0.596078431372549
12,sqrt,1,2,11,0.6352941176470588
12,sqrt,1,2,12,0.6
12,sqrt,1,2,13,0.6
12,sqrt,1,2,14,0.6039215686274509
12,sqrt,1,2,15,0.5882352941176471
12,sqrt,1,2,16,0.6470588235294118
12,sqrt,1,2,50,0.6078431372549019
12,sqrt,1,2,100,0.6352941176470588
12,sqrt,1,2,1000,0.6196078431372549
12,sqrt,1,5,1,0.5843137254901961
12,sqrt,1,5,2,0.5529411764705883
12,sqrt,1,5,3,0.5529411764705883
12,sqrt,1,5,4,0.592156862745098
12,sqrt,1,5,5,0.5764705882352941
12,sqrt,1,5,6,0.5607843137254902
12,sqrt,1,5,7,0.5686274509803921
12,sqrt,1,5,8,0.596078431372549
12,sqrt,1,5,9,0.6235294117647059
12,sqrt,1,5,10,0.615686274509804
12,sqrt,1,5,11,0.6
12,sqrt,1,5,12,0.615686274509804
12,sqrt,1,5,13,0.6
12,sqrt,1,5,14,0.596078431372549
12,sqrt,1,5,15,0.5568627450980392
12,sqrt,1,5,16,0.6431372549019608
12,sqrt,1,5,50,0.6274509803921569
12,sqrt,1,5,100,0.6313725490196078
12,sqrt,1,5,1000,0.6235294117647059
12,sqrt,1,10,1,0.5254901960784314
12,sqrt,1,10,2,0.6235294117647059
12,sqrt,1,10,3,0.5725490196078431
12,sqrt,1,10,4,0.6
12,sqrt,1,10,5,0.6
12,sqrt,1,10,6,0.6039215686274509
12,sqrt,1,10,7,0.611764705882353
12,sqrt,1,10,8,0.6196078431372549
12,sqrt,1,10,9,0.6196078431372549
12,sqrt,1,10,10,0.6039215686274509
12,sqrt,1,10,11,0.592156862745098
12,sqrt,1,10,12,0.6039215686274509
12,sqrt,1,10,13,0.6235294117647059
12,sqrt,1,10,14,0.6
12,sqrt,1,10,15,0.6392156862745098
12,sqrt,1,10,16,0.615686274509804
12,sqrt,1,10,50,0.596078431372549
12,sqrt,1,10,100,0.6196078431372549
12,sqrt,1,10,1000,0.6235294117647059
12,sqrt,2,2,1,0.5490196078431373
12,sqrt,2,2,2,0.5333333333333333
12,sqrt,2,2,3,0.5333333333333333
12,sqrt,2,2,4,0.5764705882352941
12,sqrt,2,2,5,0.6078431372549019
12,sqrt,2,2,6,0.6313725490196078
12,sqrt,2,2,7,0.6235294117647059
12,sqrt,2,2,8,0.6078431372549019
12,sqrt,2,2,9,0.5882352941176471
12,sqrt,2,2,10,0.6039215686274509
12,sqrt,2,2,11,0.592156862745098
12,sqrt,2,2,12,0.6039215686274509
12,sqrt,2,2,13,0.5843137254901961
12,sqrt,2,2,14,0.6
12,sqrt,2,2,15,0.596078431372549
12,sqrt,2,2,16,0.6392156862745098
12,sqrt,2,2,50,0.615686274509804
12,sqrt,2,2,100,0.6235294117647059
12,sqrt,2,2,1000,0.6313725490196078
12,sqrt,2,5,1,0.5450980392156862
12,sqrt,2,5,2,0.6
12,sqrt,2,5,3,0.5686274509803921
12,sqrt,2,5,4,0.5529411764705883
12,sqrt,2,5,5,0.5568627450980392
12,sqrt,2,5,6,0.6039215686274509
12,sqrt,2,5,7,0.5490196078431373
12,sqrt,2,5,8,0.6196078431372549
12,sqrt,2,5,9,0.596078431372549
12,sqrt,2,5,10,0.615686274509804
12,sqrt,2,5,11,0.6392156862745098
12,sqrt,2,5,12,0.5843137254901961
12,sqrt,2,5,13,0.6313725490196078
12,sqrt,2,5,14,0.6
12,sqrt,2,5,15,0.5803921568627451
12,sqrt,2,5,16,0.6352941176470588
12,sqrt,2,5,50,0.6039215686274509
12,sqrt,2,5,100,0.615686274509804
12,sqrt,2,5,1000,0.6196078431372549
12,sqrt,2,10,1,0.5137254901960784
12,sqrt,2,10,2,0.5647058823529412
12,sqrt,2,10,3,0.6274509803921569
12,sqrt,2,10,4,0.5450980392156862
12,sqrt,2,10,5,0.5686274509803921
12,sqrt,2,10,6,0.5764705882352941
12,sqrt,2,10,7,0.6235294117647059
12,sqrt,2,10,8,0.596078431372549
12,sqrt,2,10,9,0.5647058823529412
12,sqrt,2,10,10,0.6196078431372549
12,sqrt,2,10,11,0.6039215686274509
12,sqrt,2,10,12,0.6274509803921569
12,sqrt,2,10,13,0.611764705882353
12,sqrt,2,10,14,0.6588235294117647
12,sqrt,2,10,15,0.6274509803921569
12,sqrt,2,10,16,0.6274509803921569
12,sqrt,2,10,50,0.6
12,sqrt,2,10,100,0.6352941176470588
12,sqrt,2,10,1000,0.6392156862745098
12,sqrt,4,2,1,0.5647058823529412
12,sqrt,4,2,2,0.5725490196078431
12,sqrt,4,2,3,0.596078431372549
12,sqrt,4,2,4,0.5882352941176471
12,sqrt,4,2,5,0.5725490196078431
12,sqrt,4,2,6,0.5803921568627451
12,sqrt,4,2,7,0.6274509803921569
12,sqrt,4,2,8,0.6196078431372549
12,sqrt,4,2,9,0.6078431372549019
12,sqrt,4,2,10,0.6235294117647059
12,sqrt,4,2,11,0.6196078431372549
12,sqrt,4,2,12,0.6274509803921569
12,sqrt,4,2,13,0.592156862745098
12,sqrt,4,2,14,0.6196078431372549
12,sqrt,4,2,15,0.615686274509804
12,sqrt,4,2,16,0.6039215686274509
12,sqrt,4,2,50,0.6274509803921569
12,sqrt,4,2,100,0.6431372549019608
12,sqrt,4,2,1000,0.6352941176470588
12,sqrt,4,5,1,0.5764705882352941
12,sqrt,4,5,2,0.5686274509803921
12,sqrt,4,5,3,0.5647058823529412
12,sqrt,4,5,4,0.615686274509804
12,sqrt,4,5,5,0.6039215686274509
12,sqrt,4,5,6,0.6235294117647059
12,sqrt,4,5,7,0.5686274509803921
12,sqrt,4,5,8,0.615686274509804
12,sqrt,4,5,9,0.6196078431372549
12,sqrt,4,5,10,0.611764705882353
12,sqrt,4,5,11,0.5882352941176471
12,sqrt,4,5,12,0.6
12,sqrt,4,5,13,0.6313725490196078
12,sqrt,4,5,14,0.5882352941176471
12,sqrt,4,5,15,0.6313725490196078
12,sqrt,4,5,16,0.6352941176470588
12,sqrt,4,5,50,0.6431372549019608
12,sqrt,4,5,100,0.611764705882353
12,sqrt,4,5,1000,0.6274509803921569
12,sqrt,4,10,1,0.5176470588235295
12,sqrt,4,10,2,0.5372549019607843
12,sqrt,4,10,3,0.6039215686274509
12,sqrt,4,10,4,0.6078431372549019
12,sqrt,4,10,5,0.6274509803921569
12,sqrt,4,10,6,0.611764705882353
12,sqrt,4,10,7,0.6196078431372549
12,sqrt,4,10,8,0.6196078431372549
12,sqrt,4,10,9,0.592156862745098
12,sqrt,4,10,10,0.611764705882353
12,sqrt,4,10,11,0.6
12,sqrt,4,10,12,0.6392156862745098
12,sqrt,4,10,13,0.5803921568627451
12,sqrt,4,10,14,0.592156862745098
12,sqrt,4,10,15,0.6196078431372549
12,sqrt,4,10,16,0.6
12,sqrt,4,10,50,0.6352941176470588
12,sqrt,4,10,100,0.6196078431372549
12,sqrt,4,10,1000,0.6392156862745098
12,log2,1,2,1,0.5764705882352941
12,log2,1,2,2,0.5411764705882353
12,log2,1,2,3,0.5490196078431373
12,log2,1,2,4,0.5882352941176471
12,log2,1,2,5,0.6039215686274509
12,log2,1,2,6,0.596078431372549
12,log2,1,2,7,0.5725490196078431
12,log2,1,2,8,0.615686274509804
12,log2,1,2,9,0.6039215686274509
12,log2,1,2,10,0.5882352941176471
12,log2,1,2,11,0.6274509803921569
12,log2,1,2,12,0.6235294117647059
12,log2,1,2,13,0.5764705882352941
12,log2,1,2,14,0.5764705882352941
12,log2,1,2,15,0.6274509803921569
12,log2,1,2,16,0.6196078431372549
12,log2,1,2,50,0.6235294117647059
12,log2,1,2,100,0.6078431372549019
12,log2,1,2,1000,0.6235294117647059
12,log2,1,5,1,0.5686274509803921
12,log2,1,5,2,0.5882352941176471
12,log2,1,5,3,0.6274509803921569
12,log2,1,5,4,0.5725490196078431
12,log2,1,5,5,0.596078431372549
12,log2,1,5,6,0.6039215686274509
12,log2,1,5,7,0.5686274509803921
12,log2,1,5,8,0.6235294117647059
12,log2,1,5,9,0.6196078431372549
12,log2,1,5,10,0.6039215686274509
12,log2,1,5,11,0.6274509803921569
12,log2,1,5,12,0.6078431372549019
12,log2,1,5,13,0.6078431372549019
12,log2,1,5,14,0.6039215686274509
12,log2,1,5,15,0.615686274509804
12,log2,1,5,16,0.592156862745098
12,log2,1,5,50,0.6078431372549019
12,log2,1,5,100,0.6196078431372549
12,log2,1,5,1000,0.6196078431372549
12,log2,1,10,1,0.5607843137254902
12,log2,1,10,2,0.5333333333333333
12,log2,1,10,3,0.596078431372549
12,log2,1,10,4,0.5803921568627451
12,log2,1,10,5,0.5764705882352941
12,log2,1,10,6,0.6196078431372549
12,log2,1,10,7,0.6392156862745098
12,log2,1,10,8,0.6274509803921569
12,log2,1,10,9,0.6196078431372549
12,log2,1,10,10,0.5882352941176471
12,log2,1,10,11,0.6235294117647059
12,log2,1,10,12,0.592156862745098
12,log2,1,10,13,0.592156862745098
12,log2,1,10,14,0.592156862745098
12,log2,1,10,15,0.5882352941176471
12,log2,1,10,16,0.611764705882353
12,log2,1,10,50,0.6274509803921569
12,log2,1,10,100,0.6274509803921569
12,log2,1,10,1000,0.6274509803921569
12,log2,2,2,1,0.5450980392156862
12,log2,2,2,2,0.5764705882352941
12,log2,2,2,3,0.6352941176470588
12,log2,2,2,4,0.6274509803921569
12,log2,2,2,5,0.6
12,log2,2,2,6,0.6078431372549019
12,log2,2,2,7,0.6
12,log2,2,2,8,0.5764705882352941
12,log2,2,2,9,0.5882352941176471
12,log2,2,2,10,0.6352941176470588
12,log2,2,2,11,0.6313725490196078
12,log2,2,2,12,0.6470588235294118
12,log2,2,2,13,0.5843137254901961
12,log2,2,2,14,0.6352941176470588
12,log2,2,2,15,0.596078431372549
12,log2,2,2,16,0.615686274509804
12,log2,2,2,50,0.6196078431372549
12,log2,2,2,100,0.6039215686274509
12,log2,2,2,1000,0.6274509803921569
12,log2,2,5,1,0.5529411764705883
12,log2,2,5,2,0.5529411764705883
12,log2,2,5,3,0.5843137254901961
12,log2,2,5,4,0.611764705882353
12,log2,2,5,5,0.5568627450980392
12,log2,2,5,6,0.6
12,log2,2,5,7,0.6
12,log2,2,5,8,0.6470588235294118
12,log2,2,5,9,0.6
12,log2,2,5,10,0.6352941176470588
12,log2,2,5,11,0.592156862745098
12,log2,2,5,12,0.6313725490196078
12,log2,2,5,13,0.592156862745098
12,log2,2,5,14,0.611764705882353
12,log2,2,5,15,0.6
12,log2,2,5,16,0.6352941176470588
12,log2,2,5,50,0.6196078431372549
12,log2,2,5,100,0.6431372549019608
12,log2,2,5,1000,0.6235294117647059
12,log2,2,10,1,0.5686274509803921
12,log2,2,10,2,0.4980392156862745
12,log2,2,10,3,0.5882352941176471
12,log2,2,10,4,0.5607843137254902
12,log2,2,10,5,0.6352941176470588
12,log2,2,10,6,0.6039215686274509
12,log2,2,10,7,0.5882352941176471
12,log2,2,10,8,0.592156862745098
12,log2,2,10,9,0.6039215686274509
12,log2,2,10,10,0.615686274509804
12,log2,2,10,11,0.6352941176470588
12,log2,2,10,12,0.6078431372549019
12,log2,2,10,13,0.6235294117647059
12,log2,2,10,14,0.6705882352941176
12,log2,2,10,15,0.5803921568627451
12,log2,2,10,16,0.6078431372549019
12,log2,2,10,50,0.6509803921568628
12,log2,2,10,100,0.615686274509804
12,log2,2,10,1000,0.6235294117647059
12,log2,4,2,1,0.5215686274509804
12,log2,4,2,2,0.592156862745098
12,log2,4,2,3,0.5725490196078431
12,log2,4,2,4,0.6078431372549019
12,log2,4,2,5,0.6235294117647059
12,log2,4,2,6,0.5843137254901961
12,log2,4,2,7,0.5843137254901961
12,log2,4,2,8,0.5882352941176471
12,log2,4,2,9,0.6431372549019608
12,log2,4,2,10,0.6
12,log2,4,2,11,0.6078431372549019
12,log2,4,2,12,0.5882352941176471
12,log2,4,2,13,0.6352941176470588
12,log2,4,2,14,0.6274509803921569
12,log2,4,2,15,0.6431372549019608
12,log2,4,2,16,0.6039215686274509
12,log2,4,2,50,0.6313725490196078
12,log2,4,2,100,0.615686274509804
12,log2,4,2,1000,0.6392156862745098
12,log2,4,5,1,0.5686274509803921
12,log2,4,5,2,0.5490196078431373
12,log2,4,5,3,0.5803921568627451
12,log2,4,5,4,0.5764705882352941
12,log2,4,5,5,0.6039215686274509
12,log2,4,5,6,0.6235294117647059
12,log2,4,5,7,0.6509803921568628
12,log2,4,5,8,0.6196078431372549
12,log2,4,5,9,0.5647058823529412
12,log2,4,5,10,0.592156862745098
12,log2,4,5,11,0.6039215686274509
12,log2,4,5,12,0.6235294117647059
12,log2,4,5,13,0.6078431372549019
12,log2,4,5,14,0.592156862745098
12,log2,4,5,15,0.6627450980392157
12,log2,4,5,16,0.6
12,log2,4,5,50,0.6196078431372549
12,log2,4,5,100,0.6392156862745098
12,log2,4,5,1000,0.6392156862745098
12,log2,4,10,1,0.596078431372549
12,log2,4,10,2,0.6
12,log2,4,10,3,0.611764705882353
12,log2,4,10,4,0.6039215686274509
12,log2,4,10,5,0.5882352941176471
12,log2,4,10,6,0.6078431372549019
12,log2,4,10,7,0.5764705882352941
12,log2,4,10,8,0.6078431372549019
12,log2,4,10,9,0.6313725490196078
12,log2,4,10,10,0.596078431372549
12,log2,4,10,11,0.6
12,log2,4,10,12,0.5843137254901961
12,log2,4,10,13,0.6431372549019608
12,log2,4,10,14,0.6431372549019608
12,log2,4,10,15,0.6313725490196078
12,log2,4,10,16,0.6235294117647059
12,log2,4,10,50,0.6549019607843137
12,log2,4,10,100,0.6392156862745098
12,log2,4,10,1000,0.6196078431372549
13,sqrt,1,2,1,0.5372549019607843
13,sqrt,1,2,2,0.5843137254901961
13,sqrt,1,2,3,0.6
13,sqrt,1,2,4,0.5686274509803921
13,sqrt,1,2,5,0.592156862745098
13,sqrt,1,2,6,0.5803921568627451
13,sqrt,1,2,7,0.5607843137254902
13,sqrt,1,2,8,0.596078431372549
13,sqrt,1,2,9,0.596078431372549
13,sqrt,1,2,10,0.6039215686274509
13,sqrt,1,2,11,0.5882352941176471
13,sqrt,1,2,12,0.6039215686274509
13,sqrt,1,2,13,0.611764705882353
13,sqrt,1,2,14,0.6039215686274509
13,sqrt,1,2,15,0.6196078431372549
13,sqrt,1,2,16,0.5843137254901961
13,sqrt,1,2,50,0.611764705882353
13,sqrt,1,2,100,0.6078431372549019
13,sqrt,1,2,1000,0.6196078431372549
13,sqrt,1,5,1,0.5607843137254902
13,sqrt,1,5,2,0.5764705882352941
13,sqrt,1,5,3,0.5450980392156862
13,sqrt,1,5,4,0.5882352941176471
13,sqrt,1,5,5,0.5843137254901961
13,sqrt,1,5,6,0.596078431372549
13,sqrt,1,5,7,0.596078431372549
13,sqrt,1,5,8,0.5411764705882353
13,sqrt,1,5,9,0.6352941176470588
13,sqrt,1,5,10,0.6039215686274509
13,sqrt,1,5,11,0.6039215686274509
13,sqrt,1,5,12,0.5607843137254902
13,sqrt,1,5,13,0.611764705882353
13,sqrt,1,5,14,0.6509803921568628
13,sqrt,1,5,15,0.592156862745098
13,sqrt,1,5,16,0.6235294117647059
13,sqrt,1,5,50,0.6235294117647059
13,sqrt,1,5,100,0.6196078431372549
13,sqrt,1,5,1000,0.6
13,sqrt,1,10,1,0.5254901960784314
13,sqrt,1,10,2,0.5647058823529412
13,sqrt,1,10,3,0.5882352941176471
13,sqrt,1,10,4,0.592156862745098
13,sqrt,1,10,5,0.615686274509804
13,sqrt,1,10,6,0.6235294117647059
13,sqrt,1,10,7,0.6392156862745098
13,sqrt,1,10,8,0.5725490196078431
13,sqrt,1,10,9,0.5843137254901961
13,sqrt,1,10,10,0.6039215686274509
13,sqrt,1,10,11,0.615686274509804
13,sqrt,1,10,12,0.615686274509804
13,sqrt,1,10,13,0.615686274509804
13,sqrt,1,10,14,0.615686274509804
13,sqrt,1,10,15,0.6313725490196078
13,sqrt,1,10,16,0.592156862745098
13,sqrt,1,10,50,0.6196078431372549
13,sqrt,1,10,100,0.6274509803921569
13,sqrt,1,10,1000,0.6235294117647059
13,sqrt,2,2,1,0.5490196078431373
13,sqrt,2,2,2,0.5725490196078431
13,sqrt,2,2,3,0.615686274509804
13,sqrt,2,2,4,0.596078431372549
13,sqrt,2,2,5,0.6
13,sqrt,2,2,6,0.6039215686274509
13,sqrt,2,2,7,0.592156862745098
13,sqrt,2,2,8,0.5568627450980392
