max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy
10,sqrt,4,10,243,0.6039215686274509
10,sqrt,4,10,729,0.6274509803921569
10,sqrt,4,10,2187,0.6196078431372549
10,log2,1,2,1,0.5607843137254902
10,log2,1,2,3,0.5803921568627451
10,log2,1,2,9,0.596078431372549
10,log2,1,2,27,0.615686274509804
10,log2,1,2,81,0.6078431372549019
10,log2,1,2,243,0.6039215686274509
10,log2,1,2,729,0.6
10,log2,1,2,2187,0.6039215686274509
10,log2,1,5,1,0.592156862745098
10,log2,1,5,3,0.5411764705882353
10,log2,1,5,9,0.592156862745098
10,log2,1,5,27,0.5764705882352941
10,log2,1,5,81,0.6078431372549019
10,log2,1,5,243,0.596078431372549
10,log2,1,5,729,0.6078431372549019
10,log2,1,5,2187,0.6039215686274509
10,log2,1,10,1,0.5725490196078431
10,log2,1,10,3,0.5725490196078431
10,log2,1,10,9,0.6078431372549019
10,log2,1,10,27,0.6078431372549019
10,log2,1,10,81,0.6039215686274509
10,log2,1,10,243,0.6039215686274509
10,log2,1,10,729,0.611764705882353
10,log2,1,10,2187,0.6078431372549019
10,log2,2,2,1,0.6196078431372549
10,log2,2,2,3,0.5843137254901961
10,log2,2,2,9,0.6039215686274509
10,log2,2,2,27,0.5764705882352941
10,log2,2,2,81,0.6
10,log2,2,2,243,0.592156862745098
10,log2,2,2,729,0.6078431372549019
10,log2,2,2,2187,0.6078431372549019
10,log2,2,5,1,0.5294117647058824
10,log2,2,5,3,0.615686274509804
10,log2,2,5,9,0.592156862745098
10,log2,2,5,27,0.6039215686274509
10,log2,2,5,81,0.596078431372549
10,log2,2,5,243,0.6039215686274509
10,log2,2,5,729,0.592156862745098
10,log2,2,5,2187,0.6039215686274509
10,log2,2,10,1,0.5764705882352941
10,log2,2,10,3,0.5686274509803921
10,log2,2,10,9,0.5843137254901961
10,log2,2,10,27,0.6313725490196078
10,log2,2,10,81,0.6039215686274509
10,log2,2,10,243,0.6196078431372549
10,log2,2,10,729,0.6078431372549019
10,log2,2,10,2187,0.6078431372549019
10,log2,4,2,1,0.5333333333333333
10,log2,4,2,3,0.5843137254901961
10,log2,4,2,9,0.6
10,log2,4,2,27,0.6
10,log2,4,2,81,0.5803921568627451
10,log2,4,2,243,0.6039215686274509
10,log2,4,2,729,0.615686274509804
10,log2,4,2,2187,0.615686274509804
10,log2,4,5,1,0.5372549019607843
10,log2,4,5,3,0.5607843137254902
10,log2,4,5,9,0.6
10,log2,4,5,27,0.611764705882353
10,log2,4,5,81,0.6039215686274509
10,log2,4,5,243,0.6039215686274509
10,log2,4,5,729,0.611764705882353
10,log2,4,5,2187,0.6039215686274509
10,log2,4,10,1,0.6039215686274509
10,log2,4,10,3,0.5254901960784314
10,log2,4,10,9,0.592156862745098
10,log2,4,10,27,0.5882352941176471
10,log2,4,10,81,0.6
10,log2,4,10,243,0.615686274509804
10,log2,4,10,729,0.611764705882353
10,log2,4,10,2187,0.611764705882353
